City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
343,Jakar,BT,27.5492,90.7525,11.16,95,89,0.68,overcast clouds
344,Tuensang,IN,26.2833,94.8333,17.74,92,96,1.02,overcast clouds
345,Banda Aceh,ID,5.5577,95.3222,27.29,75,100,2.09,overcast clouds
346,Qeshm,IR,26.9581,56.2719,24.93,68,0,1.57,clear sky
347,Ambon,ID,-3.6954,128.1814,25.08,94,40,1.23,scattered clouds
348,Shingu,JP,33.7333,135.9833,3.63,69,85,2.23,overcast clouds
349,Fare,PF,-16.7,-151.0167,27.17,75,100,1.95,moderate rain
350,Mayo,US,38.8876,-76.5119,13.96,41,40,9.77,scattered clouds
351,Husavik,IS,66.0449,-17.3389,2.43,85,94,3.24,overcast clouds
352,Pierre,US,44.3683,-100.351,9.47,64,100,2.68,overcast clouds
353,Owase,JP,34.0667,136.2,3.66,69,98,2.17,overcast clouds
354,Praia Da Vitoria,PT,38.7333,-27.0667,16.14,94,75,9.79,broken clouds
355,Afrikanda,RU,67.4429,32.7828,-13.62,96,88,0.81,overcast clouds
356,The Valley,AI,18.217,-63.0578,28.92,57,20,8.75,few clouds
357,Maracacume,BR,-2.0428,-45.9592,23.51,97,100,1.49,moderate rain
358,Palembang,ID,-2.9167,104.7458,24.22,91,100,1.39,overcast clouds
359,Ponta Do Sol,PT,32.6667,-17.1,18.89,82,100,0.85,overcast clouds
360,Sinegorye,RU,62.0788,150.477,-20.64,100,99,0.43,overcast clouds
361,Lianran,CN,24.9227,102.485,2.3,98,100,1.92,overcast clouds
362,Bucine,IT,43.4764,11.6148,6.21,78,96,5.3,moderate rain
363,Nioro,GM,13.35,-15.75,29.1,30,5,6.16,clear sky
364,Viseu,PT,40.661,-7.9097,6.03,59,12,2.61,few clouds
365,Oistins,BB,13.0667,-59.5333,29.05,58,20,9.26,few clouds
366,Namibe,AO,-15.1961,12.1522,21.75,81,60,2.49,broken clouds
367,Sorong,ID,-0.8833,131.25,25.15,90,100,3.3,light rain
368,Oktyabrskoye,RU,43.0645,44.7417,8.08,66,100,5.0,overcast clouds
369,Narsaq,GL,60.9167,-46.05,10.12,62,82,3.06,broken clouds
370,Sovetskiy,RU,61.3614,63.5842,-9.81,95,84,2.06,broken clouds
371,Port-Gentil,GA,-0.7193,8.7815,26.61,85,100,6.56,moderate rain
372,San Cristobal,VE,7.7669,-72.225,29.1,36,90,3.18,overcast clouds
373,The Pas,CA,53.8251,-101.2541,0.01,80,100,5.14,light snow
374,Vardo,NO,70.3705,31.1107,-1.86,66,100,9.58,overcast clouds
375,Nikolskoye,RU,59.7035,30.7861,-1.06,95,73,1.31,broken clouds
376,Mundra,IN,22.85,69.7333,26.55,53,0,5.53,clear sky
377,Saint George,US,37.1041,-113.5841,23.68,26,0,1.79,clear sky
378,Mahanoro,MG,-19.9,48.8,22.02,87,3,2.99,light rain
379,Santa Rosa,PH,14.3122,121.1114,27.27,74,35,5.55,scattered clouds
380,Santa Rosalia,MX,27.3167,-112.2833,22.13,35,94,3.24,overcast clouds
381,Chuy,UY,-33.6971,-53.4616,16.79,60,74,3.83,broken clouds
382,Khandyga,RU,62.6667,135.6,-24.72,100,62,1.77,broken clouds
383,Portland,US,45.5234,-122.6762,15.16,61,40,1.54,scattered clouds
384,Manicore,BR,-5.8092,-61.3003,28.23,86,55,0.83,light rain
385,Cherskiy,RU,68.75,161.3,-32.31,100,100,1.26,overcast clouds
386,Vila,PT,42.0304,-8.1588,4.49,64,6,3.37,clear sky
387,Piltene,LV,57.2243,21.6744,-1.03,64,0,3.6,clear sky
388,Cabedelo,BR,-6.9811,-34.8339,29.37,73,92,5.32,overcast clouds
389,Saldanha,ZA,-33.0117,17.9442,17.03,80,0,12.21,clear sky
390,Port Blair,IN,11.6667,92.75,26.02,89,20,1.03,mist
391,Ishim,RU,56.1128,69.4902,-2.46,97,100,3.45,overcast clouds
392,Clinton,US,42.587,-82.9199,4.01,65,100,5.14,overcast clouds
393,Hay River,CA,60.8156,-115.7999,-21.01,71,75,4.12,broken clouds
394,Asfi,MA,32.2994,-9.2372,15.52,76,9,9.33,clear sky
395,Klaipeda,LT,55.7172,21.1175,0.03,61,95,8.3,overcast clouds
396,Koutiala,ML,12.3917,-5.4642,35.07,21,75,0.71,broken clouds
397,Natal,BR,-5.795,-35.2094,30.36,66,20,7.2,few clouds
398,Jiblah,YE,13.9216,44.1467,17.38,41,0,2.25,clear sky
399,Cairns,AU,-16.9167,145.7667,23.93,88,100,0.0,overcast clouds
400,Dingle,PH,10.9995,122.6711,24.53,85,86,4.44,overcast clouds
401,Lokoja,NG,7.8024,6.743,32.28,45,90,5.61,overcast clouds
402,Faya,SA,18.3851,42.4509,19.06,21,47,4.0,scattered clouds
403,Norrtalje,SE,59.758,18.705,-1.66,82,10,1.5,clear sky
404,Boguchany,RU,58.3814,97.4531,-5.11,95,100,0.05,overcast clouds
405,Constitucion,CL,-35.3333,-72.4167,19.23,59,7,7.6,clear sky
406,Phonhong,LA,18.5007,102.4166,20.66,86,100,1.37,overcast clouds
407,Pilibanga,IN,29.4916,74.079,23.97,9,0,0.28,clear sky
408,Miraflores,MX,19.2167,-98.8083,27.79,14,90,3.76,overcast clouds
409,Ponta Delgada,PT,37.7333,-25.6667,16.4,94,75,8.23,mist
410,Leningradskiy,RU,69.3833,178.4167,-17.43,94,100,2.91,overcast clouds
411,Synya,RU,65.3718,58.0387,-8.0,94,90,3.89,light snow
412,Sur,OM,22.5667,59.5289,28.31,32,0,3.08,clear sky
413,Timra,SE,62.487,17.3257,-3.18,86,40,0.0,scattered clouds
414,Shenzhen,CN,22.5455,114.0683,16.79,89,100,5.99,overcast clouds
415,Hirara,JP,24.8,125.2833,20.43,68,100,10.28,overcast clouds
416,Ternate,ID,0.8,127.4,26.95,81,76,3.06,broken clouds
417,Itoman,JP,26.1247,127.6694,18.01,80,100,7.72,overcast clouds
418,Elat,IL,29.5581,34.9482,24.91,23,0,2.06,clear sky
419,Kastamonu,TR,41.5,33.6667,12.25,61,75,0.48,broken clouds
420,Atar,MR,20.5169,-13.0499,28.12,11,0,3.38,clear sky
421,Spirit River,CA,55.7833,-118.8361,-1.76,62,99,3.11,overcast clouds
422,Saint-Augustin,CA,51.226,-58.6502,0.52,98,100,6.68,light snow
423,Touros,BR,-5.1989,-35.4608,27.29,77,100,4.87,overcast clouds
424,Hasaki,JP,35.7333,140.8333,2.38,55,74,8.0,broken clouds
425,Binga,ZW,-17.6203,27.3414,22.32,72,0,1.17,clear sky
426,Peleduy,RU,59.6289,112.7406,1.51,84,96,7.26,overcast clouds
427,San Andres,CO,12.5847,-81.7006,30.01,66,75,4.63,broken clouds
428,Treinta Y Tres,UY,-33.2333,-54.3833,18.55,50,69,5.13,broken clouds
429,Razole,IN,16.4833,81.8333,26.25,90,4,2.59,clear sky
430,Saint-Joseph,RE,-21.3667,55.6167,24.21,90,100,8.6,moderate rain
431,Selfoss,IS,63.9331,-20.9971,5.02,76,83,0.5,broken clouds
432,Honningsvag,NO,70.9821,25.9704,-1.14,64,40,4.12,light snow
433,Cilegon,ID,-6.0174,106.0538,26.03,83,94,2.88,overcast clouds
434,Bidar,IN,17.9,77.55,29.29,28,3,3.97,clear sky
435,Kapit,MY,2.0167,112.9333,22.69,99,100,0.26,overcast clouds
436,Te Anau,NZ,-45.4167,167.7167,8.53,91,15,0.35,few clouds
437,Camacha,PT,33.0833,-16.3333,13.68,94,75,1.54,broken clouds
438,Marzuq,YE,14.4,46.4667,20.87,39,0,2.24,clear sky
439,Ulladulla,AU,-35.35,150.4667,14.87,88,100,9.16,overcast clouds
440,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,-5.67,58,0,4.0,clear sky
441,Vestmannaeyjar,IS,63.4427,-20.2734,6.45,74,93,1.06,overcast clouds
442,Faanui,PF,-16.4833,-151.75,27.67,72,100,2.06,light rain
443,Kinablangan,PH,7.6947,126.5503,24.97,86,70,3.37,broken clouds
444,Netishyn,UA,50.34,26.6417,4.88,96,93,4.8,overcast clouds
445,Xinzhou,CN,38.4092,112.7333,4.25,27,0,2.57,clear sky
446,Lagoa,PT,39.05,-27.9833,15.05,83,100,8.9,overcast clouds
447,Deputatskiy,RU,69.3,139.9,-28.83,99,63,0.79,broken clouds
448,Guerrero Negro,MX,27.9769,-114.0611,18.92,53,4,6.81,clear sky
449,Kunming,CN,25.0389,102.7183,1.96,100,75,5.0,broken clouds
450,Half Moon Bay,US,37.4636,-122.4286,24.74,62,0,1.54,clear sky
451,Kikerino,RU,59.4667,29.6333,-5.19,87,86,1.88,overcast clouds
452,Belogorsk,RU,50.9158,128.4611,-10.09,96,19,1.54,few clouds
453,Ust-Tsilma,RU,65.441,52.1498,-12.71,99,93,1.82,overcast clouds
454,Morehead,US,37.2711,-87.1764,9.99,56,75,2.57,broken clouds
455,Jatai,BR,-17.8814,-51.7144,24.74,75,84,2.65,broken clouds
456,Juneau,US,58.3019,-134.4197,5.47,96,100,1.49,overcast clouds
457,Lodja,CD,-3.4833,23.4333,23.73,73,99,0.46,overcast clouds
458,Mount Pleasant,US,32.7941,-79.8626,26.11,28,0,6.17,clear sky
459,Bam,IR,29.106,58.357,22.12,10,0,4.29,clear sky
460,Santa Maria,BR,-29.6842,-53.8069,20.61,49,20,4.12,few clouds
461,Acari,PE,-15.4311,-74.6158,26.03,55,70,4.54,broken clouds
462,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-7.87,91,90,2.0,overcast clouds
463,Zapolyarnyy,RU,69.4154,30.8136,-5.4,87,100,4.32,overcast clouds
464,Yar-Sale,RU,66.8333,70.8333,-13.71,93,64,4.79,broken clouds
465,Lucapa,AO,-8.4192,20.7447,20.46,89,78,1.41,broken clouds
466,Derzhavinsk,KZ,51.1,66.3167,-3.15,86,39,4.63,scattered clouds
467,Buribay,RU,51.9617,58.1592,2.29,92,100,2.55,overcast clouds
468,Santa Lucia,ES,27.9117,-15.5407,14.62,59,20,8.23,few clouds
469,Zambezi,ZM,-13.5432,23.1047,18.4,95,14,2.34,light rain
470,Kashi,CN,39.4547,75.9797,14.56,38,10,2.0,clear sky
471,Samana,DO,19.2056,-69.3369,30.12,74,20,4.12,few clouds
472,Orotukan,RU,62.2667,151.7,-19.91,100,100,0.93,overcast clouds
473,Rosarito,MX,32.3333,-117.0333,22.02,64,0,4.03,clear sky
474,Atasu,KZ,48.6814,71.6433,-2.52,97,88,2.27,overcast clouds
475,Mahasamund,IN,21.1,82.1,27.33,19,7,1.94,clear sky
476,Miracema Do Tocantins,BR,-9.5618,-48.3967,27.99,83,66,1.33,broken clouds
477,Minna,NG,9.6139,6.5569,33.02,24,39,1.86,scattered clouds
478,Senahu,GT,15.4,-89.8333,29.58,30,13,2.78,few clouds
479,Houston,US,29.7633,-95.3633,27.96,41,0,6.69,clear sky
480,Kaeo,NZ,-35.1,173.7833,16.85,97,5,0.85,clear sky
481,Sturgis,US,41.7992,-85.4192,2.14,64,100,5.14,overcast clouds
482,Riverton,US,40.5219,-111.9391,13.73,34,0,3.58,clear sky
483,Buta,CD,2.7858,24.73,21.29,96,97,2.01,overcast clouds
484,Codrington,AU,-38.2667,141.9667,13.17,76,100,4.02,overcast clouds
485,Bilaspur,IN,22.0833,82.15,26.89,16,5,2.76,clear sky
486,San Quintin,MX,30.4833,-115.95,17.96,57,0,5.19,clear sky
487,Yumen,CN,40.2833,97.2,4.18,20,0,2.77,clear sky
488,Berlevag,NO,70.8578,29.0864,-2.03,64,0,9.77,clear sky
489,Qingdao,CN,36.0986,120.3719,4.78,65,0,3.0,clear sky
490,Jamai,IN,22.2,78.5833,27.44,16,1,1.81,clear sky
491,Buala,SB,-8.145,159.5921,24.88,89,100,1.92,light rain
492,Icod De Los Vinos,ES,28.3724,-16.7119,18.04,82,100,2.95,overcast clouds
493,At-Bashi,KG,41.1702,75.8106,-0.22,68,9,2.58,clear sky
494,Tual,ID,-5.6667,132.75,27.73,71,43,1.58,scattered clouds
495,Mayumba,GA,-3.432,10.6554,25.02,93,100,3.67,moderate rain
496,Iskateley,RU,67.6803,53.1512,-13.64,90,90,4.1,overcast clouds
497,Yenagoa,NG,4.9247,6.2642,26.12,88,100,3.26,overcast clouds
498,Chulman,RU,56.8479,124.9104,-8.55,94,100,1.94,overcast clouds
499,Komsomolskiy,UZ,40.4272,71.7189,14.4,44,16,4.12,few clouds
500,Khvastovichi,RU,53.4694,35.0941,0.46,98,100,5.41,light snow
501,Changli,CN,39.7042,119.1506,6.15,39,96,0.55,overcast clouds
502,Moindou,NC,-21.6924,165.677,26.47,85,97,0.57,overcast clouds
503,Kizukuri,JP,40.8061,140.3861,3.39,43,100,4.38,overcast clouds
504,Makokou,GA,0.5738,12.8642,22.36,95,100,0.51,moderate rain
505,Hobyo,SO,5.3505,48.5268,27.65,73,2,6.35,clear sky
506,Port Arthur,CN,38.8,121.2667,4.12,52,97,2.14,overcast clouds
507,Lahat,ID,-3.8,103.5333,22.17,94,85,1.2,overcast clouds
508,Seoul,KR,37.5683,126.9778,2.69,86,0,1.03,clear sky
509,Flinders,AU,-34.5833,150.8552,15.66,81,97,5.81,overcast clouds
510,Kiunga,PG,-6.1219,141.2906,21.9,99,100,0.8,overcast clouds
511,Cumberland,US,35.0502,-78.8664,23.1,30,0,7.2,clear sky
512,Khasan,RU,42.4308,130.6434,2.2,53,9,2.2,clear sky
513,Ketchikan,US,55.3422,-131.6461,5.99,87,100,8.23,moderate rain
514,Tigil,RU,57.8,158.6667,-8.72,96,100,1.84,light snow
515,Columbus,US,39.9612,-82.9988,5.74,61,100,9.26,overcast clouds
516,Waingapu,ID,-9.6567,120.2641,25.06,84,0,1.1,clear sky
517,Huaiyuan,CN,32.973,117.1995,5.46,51,68,2.08,broken clouds
518,Prince Rupert,CA,54.3161,-130.3201,4.83,93,100,6.69,moderate rain
519,Kloulklubed,PW,7.0419,134.2556,27.77,78,88,4.67,overcast clouds
520,Mad,HU,48.2,21.2833,4.01,84,100,2.47,overcast clouds
521,Imbituba,BR,-28.24,-48.6703,19.43,70,93,3.07,overcast clouds
522,Champerico,GT,14.3,-91.9167,34.3,58,1,5.41,clear sky
523,Weatherford,US,32.7593,-97.7972,24.25,33,56,7.25,broken clouds
524,Kasempa,ZM,-13.4584,25.8338,17.43,96,8,2.04,clear sky
525,Solnechnyy,RU,50.7214,136.6319,-10.69,88,37,2.12,scattered clouds
526,Ostersund,SE,63.1792,14.6357,-3.55,58,24,2.57,few clouds
527,Yantongshan,CN,43.2919,126.0094,0.19,46,5,2.85,clear sky
528,Salalah,OM,17.0151,54.0924,27.05,69,0,1.03,clear sky
529,Brae,GB,60.3964,-1.353,3.41,69,27,3.94,scattered clouds
530,Wajir,KE,1.7471,40.0573,29.54,52,32,5.43,scattered clouds
531,Uarini,BR,-2.99,-65.1083,30.35,72,85,1.66,moderate rain
532,Hagere Selam,ET,6.4833,38.5167,9.95,83,53,3.04,broken clouds
533,Ust-Kut,RU,56.7938,105.7672,3.03,87,100,6.59,overcast clouds
534,Miranda,CO,3.2499,-76.2281,28.07,73,62,0.52,broken clouds
535,Urdoma,RU,61.7533,48.5442,-16.5,99,57,0.78,broken clouds
536,Aleksandrovka,UA,46.8383,32.7612,12.78,51,1,5.4,clear sky
537,Padang,ID,-0.9492,100.3543,23.85,68,0,1.79,clear sky
538,Santiago Del Estero,AR,-27.7951,-64.2615,24.01,22,0,4.19,clear sky
539,Grahamstown,ZA,-33.3042,26.5328,12.75,89,100,1.05,overcast clouds
540,Sola,VU,-13.8833,167.55,26.47,78,100,7.18,overcast clouds
541,Rozhyshche,UA,50.9154,25.2691,3.4,98,100,6.18,overcast clouds
542,Imatra,FI,61.1719,28.7524,-5.79,77,31,1.56,scattered clouds
543,Port Macquarie,AU,-31.4333,152.9167,12.72,67,82,5.31,broken clouds
544,Zhigansk,RU,66.7697,123.3711,-6.73,93,100,7.92,light snow
545,Nurobod,UZ,40.9056,69.8023,14.03,38,100,1.81,overcast clouds
546,Montrose,US,38.4166,-108.2673,7.67,41,7,1.01,clear sky
547,Kuytun,RU,54.3419,101.5036,-6.15,89,50,1.52,scattered clouds
548,Jan Kempdorp,ZA,-27.9225,24.8305,18.77,77,69,2.05,light rain
549,Joshimath,IN,30.5667,79.5667,14.21,31,0,3.45,clear sky
550,Saint-Francois,FR,46.4154,3.9054,2.04,87,100,7.72,overcast clouds
551,Krasnyy Yar,RU,46.5331,48.3456,7.96,53,75,4.98,broken clouds
552,Samarinda,ID,-0.5,117.15,22.54,99,27,1.05,scattered clouds
553,Dangtu,CN,31.5723,118.4928,5.03,76,100,1.98,overcast clouds
554,Tilichiki,RU,60.4667,166.1,-15.49,94,69,4.9,broken clouds
555,Sokolow Podlaski,PL,52.4068,22.2531,0.01,98,100,7.88,light snow
556,Rudsar,IR,37.1376,50.288,12.99,72,13,0.63,few clouds
557,Puyang,CN,29.4603,119.8861,5.73,89,93,0.7,overcast clouds
558,Hue,VN,16.4667,107.6,19.06,100,75,6.69,mist
559,Ypsonas,CY,34.6884,32.9574,21.27,72,0,1.03,clear sky
560,Sumbe,AO,-11.2061,13.8437,25.94,86,100,2.82,overcast clouds
561,Coffs Harbour,AU,-30.3,153.1333,14.52,94,1,0.0,clear sky
562,Astakos,GR,38.5356,21.0814,13.81,83,9,2.73,clear sky
563,Mehamn,NO,71.0357,27.8492,-2.05,89,100,7.11,light snow
564,Dalbandin,PK,28.8947,64.4101,22.29,7,0,1.86,clear sky
565,Garmsar,IR,35.2182,52.3409,19.59,20,0,1.89,clear sky
566,Verkhnevilyuysk,RU,63.4453,120.3167,-9.89,98,100,1.36,overcast clouds
567,Gorontalo,ID,0.5412,123.0595,23.46,90,82,1.05,broken clouds
568,Marsa Matruh,EG,31.3525,27.2453,18.11,72,0,4.12,clear sky
569,Shakawe,BW,-18.3667,21.85,22.87,61,64,0.34,broken clouds
570,Gamba,GA,-2.65,10.0,25.09,92,100,3.46,light rain
571,Dracena,BR,-21.4843,-51.535,21.46,80,87,4.29,overcast clouds
572,Akdepe,TM,42.0551,59.3788,13.05,35,0,3.59,clear sky
573,San Angelo,US,31.4638,-100.437,27.28,23,0,11.32,clear sky
574,Dabhol,IN,17.6,73.1667,23.46,78,2,2.18,clear sky
575,Port Hardy,CA,50.6996,-127.4199,7.1,87,75,2.57,light intensity shower rain
576,Oriximina,BR,-1.7656,-55.8661,27.26,87,60,1.79,broken clouds
577,San Vicente De Canete,PE,-13.0751,-76.3835,22.74,75,57,3.54,broken clouds
578,Sioux Lookout,CA,50.1001,-91.917,4.04,35,75,6.17,broken clouds
579,Semporna,MY,4.4818,118.6112,25.88,89,36,4.21,scattered clouds
580,Bolobo,CD,-2.1667,16.2333,21.92,92,96,1.86,light rain
581,Port Augusta,AU,-32.5,137.7667,13.17,49,0,2.67,clear sky
582,Tazovskiy,RU,67.4667,78.7,-16.41,99,92,3.72,overcast clouds
583,Dudley,GB,52.5,-2.0833,3.1,91,98,3.4,light rain
584,Cowra,AU,-33.8333,148.6833,10.43,75,82,2.05,broken clouds
585,Minab,IR,27.1467,57.0801,24.18,78,0,0.51,clear sky
586,Basco,PH,20.4487,121.9702,23.91,80,100,14.73,overcast clouds
587,Desert Hot Springs,US,33.9611,-116.5017,28.69,28,0,1.54,clear sky
588,Laerdalsoyri,NO,61.098,7.4816,-0.82,54,0,0.0,clear sky
589,Moanda,GA,-1.5575,13.2178,21.87,97,100,0.97,overcast clouds
590,Meulaboh,ID,4.1363,96.1285,26.24,80,100,0.4,light rain
591,Evensk,RU,61.95,159.2333,-9.91,86,100,4.96,overcast clouds
592,Mount Isa,AU,-20.7333,139.5,22.87,25,28,4.63,light rain
593,Baruun-Urt,MN,46.6806,113.2792,-0.79,31,0,3.12,clear sky
594,Lufilufi,WS,-13.8745,-171.5986,25.88,78,86,7.77,light rain
595,Quang Ngai,VN,15.1167,108.8,22.89,95,100,3.06,overcast clouds
596,Kem,RU,64.9555,34.5793,-12.46,92,80,2.27,broken clouds
597,Kurya,RU,51.6003,82.2888,-1.89,85,100,2.53,overcast clouds
598,Zwolle,NL,52.5126,6.0936,3.84,70,100,4.6,overcast clouds
599,Balaipungut,ID,1.05,101.2833,23.13,98,32,1.18,scattered clouds
600,Biak,ID,-0.9131,122.8766,24.46,80,65,1.78,broken clouds
601,Kumluca,TR,36.3703,30.2869,17.04,37,30,3.43,scattered clouds
602,Sundby,DK,54.864,11.793,1.7,71,100,4.47,overcast clouds
603,Cozumel,MX,20.5083,-86.9458,30.53,75,9,4.47,clear sky
604,Nalus,PH,6.0122,124.5853,25.26,86,45,1.39,scattered clouds
605,Nyurba,RU,63.2842,118.3319,-10.9,98,100,1.19,overcast clouds
606,Douentza,ML,14.9951,-2.9517,33.46,4,100,2.73,overcast clouds
607,Manokwari,ID,-0.8667,134.0833,25.89,80,100,2.6,overcast clouds
608,Semey,KZ,50.4111,80.2275,-0.12,82,100,2.77,overcast clouds
609,Broken Hill,AU,-31.95,141.4333,10.84,62,0,4.63,clear sky
610,Srednekolymsk,RU,67.45,153.6833,-30.99,100,100,1.55,overcast clouds
611,Kirovskiy,RU,45.0917,133.5136,-1.2,65,9,2.17,clear sky
612,Teya,RU,60.3778,92.6267,-13.21,98,100,1.49,overcast clouds
613,Matara,LK,5.9485,80.5353,25.38,85,85,1.37,overcast clouds
614,Vung Tau,VN,10.346,107.0843,27.18,81,100,6.65,overcast clouds
615,Kabompo,ZM,-13.5927,24.2008,17.84,96,12,2.15,few clouds
616,Lavumisa,SZ,-27.31,31.892,21.05,97,40,1.99,scattered clouds
617,Nahuala,GT,14.85,-91.3167,22.01,42,20,5.14,few clouds
618,Aguada De Pasajeros,CU,22.385,-80.8508,32.68,45,4,5.57,moderate rain
619,Indianola,US,41.3581,-93.5574,9.42,50,94,2.62,overcast clouds
620,Jesus Del Monte,MX,19.1081,-99.9944,25.1,17,56,4.96,broken clouds
621,Kango,GA,0.1943,10.0951,23.89,97,100,1.24,moderate rain
622,Bilma,NE,18.6853,12.9164,28.63,4,1,2.77,clear sky
623,Aksu,CN,41.1231,80.2644,11.15,37,3,1.41,clear sky
624,Ashtian,IR,34.5217,50.0019,12.13,37,0,1.39,clear sky
625,Ayan,RU,56.45,138.1667,-7.99,71,1,4.82,clear sky
626,Messina,IT,38.1933,15.5497,13.99,81,40,4.02,scattered clouds
627,Ceuta,ES,35.8903,-5.3075,16.02,78,100,5.72,overcast clouds
628,Alice Springs,AU,-23.7,133.8833,10.75,50,99,0.0,overcast clouds
629,Bangolo,CI,7.0069,-7.475,23.74,92,71,2.16,light rain
630,Huayucachi,PE,-12.1333,-75.2333,14.56,72,100,2.89,light rain
631,Deer Park,US,29.7052,-95.1238,27.07,47,0,7.2,clear sky
632,Ugoofaaru,MV,5.6667,73.0,28.38,70,6,2.28,clear sky
633,Ola,RU,59.5833,151.2833,-14.23,81,100,3.37,overcast clouds
634,Berestechko,UA,50.3605,25.1107,3.33,96,100,4.96,light rain
635,Krutinka,RU,56.0055,71.5113,1.16,98,100,5.26,light snow
636,Jalu,LY,29.0331,21.5482,23.34,20,100,7.13,overcast clouds
637,Umm Lajj,SA,25.0213,37.2685,28.03,36,6,3.41,clear sky
638,Uinskoye,RU,56.8817,56.5813,-5.26,95,100,1.99,overcast clouds
639,Ruidoso,US,33.3317,-105.673,16.09,25,75,8.75,broken clouds
640,Alibag,IN,18.6411,72.8792,27.04,71,6,0.77,clear sky
641,Sokolo,ML,14.7328,-6.1219,35.29,6,100,3.8,overcast clouds
642,Lata,PT,40.1629,-8.3327,7.08,72,0,0.82,clear sky
643,Gandorhun,SL,7.5,-11.8333,26.84,78,100,2.4,overcast clouds
644,Armidale,AU,-30.5167,151.65,6.15,94,0,0.37,clear sky
645,Les Escoumins,CA,48.1111,-69.0236,-1.36,100,100,2.27,overcast clouds
646,Baherden,TM,38.4362,57.4316,18.21,35,0,2.31,clear sky
647,Zyryanovsk,KZ,49.7386,84.2719,-2.18,97,100,0.47,overcast clouds
648,Lishui,CN,28.4604,119.9103,6.08,97,100,0.62,overcast clouds
649,Cayenne,GF,4.9333,-52.3333,25.61,1,75,1.54,moderate rain
650,Marathon,US,44.9,-89.7668,6.04,48,0,5.14,clear sky
651,Sungaipenuh,ID,-2.0833,101.3833,17.29,89,77,0.74,broken clouds
652,Roswell,US,34.0232,-84.3616,19.44,38,0,6.17,clear sky
653,Oum Hadjer,TD,13.2954,19.6966,32.16,8,7,3.88,clear sky
654,Yakeshi,CN,49.2833,120.7333,-15.43,93,7,1.44,clear sky
655,Manadhoo,MV,5.7667,73.3833,28.49,70,4,2.41,clear sky
656,Siloam Springs,US,36.1881,-94.5405,17.64,35,0,2.57,clear sky
657,Tiznit,MA,29.5833,-9.5,15.38,70,0,1.71,clear sky
658,Antalaha,MG,-14.9003,50.2788,22.79,95,100,2.2,moderate rain
659,Sideropolis,BR,-28.5978,-49.4244,17.91,76,94,0.85,overcast clouds
660,Ulaangom,MN,49.9811,92.0667,-10.4,90,100,1.89,overcast clouds
661,Calamba,PH,14.2117,121.1653,27.25,75,39,5.28,scattered clouds
662,Kabwe,ZM,-14.4469,28.4464,17.43,96,9,2.14,clear sky
663,Uige,AO,-7.6087,15.0613,19.04,97,98,1.69,overcast clouds
664,Fukue,JP,32.6881,128.8419,11.14,60,100,8.62,overcast clouds
665,Tortoli,IT,39.9256,9.6572,9.9,50,20,6.69,few clouds
666,Rahuri,IN,19.3833,74.65,27.03,20,6,3.52,clear sky
667,Yarim,YE,14.298,44.3779,14.56,29,0,3.34,clear sky
668,Tananger,NO,58.9333,5.6,2.96,72,0,0.51,clear sky
669,Tokur,RU,53.1333,132.9,-10.95,99,100,1.29,overcast clouds
670,Zephyrhills,US,28.2336,-82.1812,28.86,72,40,4.17,scattered clouds
671,Campbell River,CA,50.0163,-125.2446,8.74,76,100,7.72,overcast clouds
672,Florianopolis,BR,-27.6146,-48.5012,17.61,90,75,5.14,broken clouds
673,Kailua,US,21.4022,-157.7394,26.99,75,40,7.2,scattered clouds
674,Odesskoye,RU,54.2111,72.9651,2.04,84,100,5.8,overcast clouds
675,Anjozorobe,MG,-18.4,47.8667,14.36,96,81,2.53,broken clouds
676,Porto Novo,BJ,6.4965,2.6036,28.9,80,100,4.52,overcast clouds
677,Kologriv,RU,58.8275,44.3178,-8.9,91,100,2.24,overcast clouds
678,Kiruna,SE,67.8557,20.2251,-6.49,68,100,5.14,overcast clouds
679,Santa Marta,CO,11.2408,-74.199,33.03,62,75,2.57,broken clouds
680,Athabasca,CA,54.7169,-113.2854,1.23,62,100,2.15,overcast clouds
681,Nefteyugansk,RU,61.0998,72.6035,-16.72,100,71,2.76,broken clouds
682,Kita,ML,13.0349,-9.4895,36.19,9,99,2.68,overcast clouds
683,Yurginskoye,RU,56.8189,67.3921,-6.97,99,100,2.01,overcast clouds
684,Los Llanos De Aridane,ES,28.6585,-17.9182,16.86,81,75,3.09,broken clouds
685,Yuancheng,CN,36.652,107.7896,3.41,31,0,1.93,clear sky
686,Mandan,US,46.8267,-100.8896,11.12,34,20,7.2,few clouds
687,Grand Gaube,MU,-20.0064,57.6608,24.22,89,100,4.47,moderate rain
688,Lakki Marwat,PK,32.6079,70.9114,25.51,12,0,1.05,clear sky
689,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,30.16,62,87,1.47,overcast clouds
690,Labuhan,ID,-6.8844,112.2051,25.22,84,99,2.13,overcast clouds
691,Krasnyy Chikoy,RU,50.3643,108.7512,-5.3,92,100,1.07,overcast clouds
692,Ust-Koksa,RU,50.2696,85.6108,-4.25,76,100,0.37,overcast clouds
693,Taunggyi,MM,20.7833,97.0333,17.82,38,7,1.62,clear sky
